track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
15VdA9VVerdeKpEJjRfJT4,Bruno Mars;Anderson .Paak;Silk Sonic,The Look - R&B Feels,Leave the Door Open,0,242096,False,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,4,pop
7mzumwy0CcCFqH1fIeXmja,Surgeon,Basictonal Remake,(Intro) Version II,7,292741,False,0.515,0.906,1,-8.746,1,0.0624,1.73e-05,0.95,0.134,0.23,134.242,3,detroit-techno
0OavtQSojULqejmC4Qbstr,Elvis Presley,Moody Blue,"Unchained Melody - Live at Ann Arbor, MI",68,151906,False,0.271,0.266,0,-13.703,1,0.0348,0.845,0.00174,0.795,0.163,79.079,3,rock-n-roll
1taxgz2kFYnCOH5sXAPONb,El Futuro Fuera De Orbita;Carlitos Junior;Pailita;Azulhema,Bendiciones,Bendiciones,39,254323,True,0.876,0.829,11,-3.381,0,0.131,0.0329,0.0028,0.127,0.825,118.0,4,latino
2CqlUexRmKhktCGuZXoS7r,A Wilhelm Scream,Lose Your Delusion,Apocalypse Porn,30,211199,True,0.271,0.963,7,-4.869,0,0.155,0.000545,0.0,0.335,0.379,90.085,4,hardcore
3oEUEyCzKwaBHBvzsJaiGJ,for KING & COUNTRY;Hillary Scott,For God Is With Us (with Hillary Scott),For God Is With Us (with Hillary Scott),48,199085,False,0.513,0.546,4,-6.804,0,0.042,0.132,1.61e-06,0.158,0.226,74.879,4,world-music
5Q5TNh4wr6CPoXKrI2H6gx,Lucky Luke;Emie,Drüg,Drüg,57,219260,False,0.685,0.496,0,-8.382,0,0.238,0.314,0.804,0.138,0.0569,124.987,4,electro
6z4VNjyxLfRXRx23gzl51x,Gary Moore;Phil Lynott,Back On The Streets (Expanded Edition),Parisienne Walkways,55,200640,False,0.149,0.243,9,-13.188,0,0.0305,0.3,0.00506,0.12,0.215,174.451,3,hard-rock
69zxj1EFDfAouZu9JDmQld,Tiësto;KSHMR;VASSY,Secrets (Radio Edit),Secrets - Radio Edit,60,216967,False,0.677,0.811,11,-4.53,0,0.043,0.0012,0.00761,0.0896,0.185,128.004,4,trance
7B0j5BgLKjhaLm6ZyvwnQ2,Mike Dunn,Return Of Tha Lost Soul EP,Now That You're Gone,7,481500,False,0.851,0.642,1,-8.725,0,0.0446,0.00313,0.0628,0.105,0.691,124.996,4,chicago-house
2xGkuANyhyQQZ4yRIFDSum,The Dillards,Back Porch Bluegrass,Somebody Touched Me,23,145400,False,0.404,0.653,11,-11.771,1,0.0373,0.392,0.0,0.333,0.745,154.161,4,bluegrass
0G8hno6jivjQvhaoJfR5qK,Pyotr Ilyich Tchaikovsky;Berliner Philharmoniker;Mstislav Rostropovich,Weihnachten Klassik 2022,"The Nutcracker (Suite), Op. 71a, TH. 35: IIf. Dance of the Reed-Pipes (Mirlitons)",0,155000,False,0.45,0.0485,2,-31.079,1,0.038,0.972,0.911,0.172,0.316,126.978,4,classical
2VbesmhJ6U5t8KaZEjzVCJ,Otep,Atavist (Deluxe Version),Atom To Adam,22,245266,False,0.553,0.943,1,-5.433,1,0.0685,0.00046,0.0786,0.233,0.431,121.969,4,industrial
4CHUtW0YPiyJwUdJKIk6cp,The Dust Brothers;Tyler Durden,Fight Club (Original Motion Picture Score),This Is Your Life (feat. Tyler Durden),43,211120,False,0.539,0.851,6,-5.828,0,0.269,0.0222,0.349,0.428,0.565,158.782,4,techno
589rG7NOCrbUl3cpPxDBiy,Farzad Golpayegani,Six,96,4,133514,False,0.363,0.783,10,-5.324,0,0.051,0.000173,0.000337,0.0764,0.173,115.134,4,iranian
0M6TVQKZLvsk3AVEtqOWKu,Les Ramoneurs De Menhirs;Gilles Servat,Amzer an dispac'h !,La blanche hermine,37,306813,False,0.39,0.997,10,-0.198,1,0.333,0.0942,0.0,0.0829,0.158,172.034,4,french
5lQo8f9bI3j9w8FTuf1Ii5,Macaroni Empitsu,愛を知らずに魔法は使えない,カーペット夜想曲,34,248593,False,0.616,0.864,4,-5.424,1,0.0551,0.00437,0.0,0.194,0.658,122.081,4,anime
1A46STanraigBtVHIHtOdm,Gilberto Gil,Unplugged (Ao vivo),Aquele abraço - Ao vivo,43,263906,False,0.739,0.74,0,-9.442,1,0.1,0.347,5.24e-06,0.706,0.791,94.516,4,mpb
6aUV0eTWuiNH22YfvGP9F4,Alemão Do Forró,"Alemão do Forró, Vol. 06: O Rei do Forró Capixaba",Você Vai Se Amarrar,36,173479,False,0.808,0.826,0,-4.892,1,0.0501,0.167,1.73e-06,0.0794,0.791,96.985,4,forro
3RauySD38uOcgPOHqkrTXn,Lawineboys;Ruthless;Daani,Lawinesong 2.0 (Ruthless & Daani Remix),Lawinesong 2.0 - Ruthless & Daani Remix,27,172565,False,0.58,0.964,1,-4.405,1,0.081,0.00829,0.017,0.0725,0.457,74.985,4,happy
3yI61OX4TA47DPMIcFzrzV,Brennan Story,Red Carpet,Red Carpet,45,118947,True,0.946,0.498,4,-9.435,1,0.0689,0.0928,0.0,0.094,0.428,105.026,4,sad
79MPey8BlbWAM5xV5GOUSF,Linn da Quebrada;BADSISTA,Trava Línguas,mate & morra,29,216237,True,0.832,0.676,1,-5.834,1,0.11,0.0212,0.000203,0.0888,0.371,127.998,4,club
4Hhv2vrOTy89HFRcjU3QOx,Etta James,At Last!,At Last,75,179693,False,0.274,0.348,5,-8.631,1,0.0293,0.547,0.0133,0.334,0.328,87.43,3,soul
0LoQuiekvzqx7n8flgEKzF,T. Rex,Electric Warrior,Get It On,71,262613,False,0.728,0.878,11,-6.926,0,0.0564,0.176,0.856,0.61,0.911,126.59,4,blues
6baGTtDakSNvUfW3FJd8yX,Bring Me The Horizon;Rahzel,amo,heavy metal (feat. Rahzel),56,240586,True,0.589,0.914,7,-3.582,1,0.0935,0.00119,0.000257,0.361,0.512,129.935,4,metalcore
0wHuZDzuvyinhVnxyy9ZJO,Cheap Trick,At Budokan,"Clock Strikes Ten - Live at Nippon Budokan, Tokyo, JPN - April 1978",23,241293,False,0.332,0.981,2,-8.838,1,0.129,0.0217,0.302,0.891,0.237,161.16,4,power-pop
4DAxxBU8fQ4uDE2Zc3yz6c,Gabrielle,Now And Always: 20 Years Of Dreaming,Rise,30,218813,False,0.554,0.484,8,-9.456,1,0.0253,0.342,1.67e-05,0.0909,0.606,144.737,4,british
5Tj1ohvoTgMyk5KyatzI88,J Balvin;Bad Bunny,Feliz Cumpleaños con Perreo,QUE PRETENDES,2,222346,False,0.639,0.791,10,-4.443,0,0.254,0.0275,0.0,0.362,0.933,92.603,4,reggae
42iwgWCBOJr142iY4wB8un,Elvis Presley,Pure... 70's Dance Party,"Burning Love - Digitally Mastered- May - June, 1988",23,173506,False,0.563,0.955,2,-7.139,1,0.0502,0.418,0.0,0.118,0.923,143.219,4,rockabilly
1rIKgCH4H52lrvDcz50hS8,Zara Larsson,So Good,Lush Life,78,201122,False,0.694,0.712,7,-3.923,0,0.046,0.132,0.0,0.211,0.799,98.023,4,dance
0Q3u1U6aZno2QIC9Go10KA,Barry White,Disco Boogie Mood,"Can't Get Enough Of Your Love, Babe",1,267160,False,0.733,0.767,5,-6.967,1,0.0546,0.184,2.11e-05,0.0986,0.787,111.936,4,funk
7mGM85r9ObS1UsZF9bVaS8,Exaltasamba,25 Anos (Ao Vivo),Um Minuto,47,199480,False,0.643,0.905,2,-8.215,1,0.0476,0.551,0.0,0.828,0.892,90.059,4,pagode
5v5AEsqd3fGCl7V8POx1BQ,Mariah Angeliq,Ya huele a buñuelos,Last Christmas,0,217893,False,0.745,0.812,0,-5.77,1,0.0254,0.0954,0.0,0.0473,0.968,112.026,4,latin
6ZiaGtb94L6LtRbC3yHkJW,Old Man's Child,In Defiance of Existence,Life Deprived,18,289346,False,0.183,0.887,1,-5.99,1,0.058,2.99e-06,0.893,0.356,0.15,157.824,4,black-metal
2i0cNDrku8YyMSCejwTOE5,Charlo,Presentando a Charlo,Yo También Soñé,23,195936,False,0.648,0.237,4,-8.837,0,0.0511,0.978,0.0,0.123,0.435,119.956,3,tango
5H6Jp0syB5yEPk7SWYdlmk,Jimi Hendrix,Are You Experienced,The Wind Cries Mary,63,200733,False,0.499,0.495,5,-10.508,1,0.0501,0.348,0.0286,0.2,0.339,80.086,4,psych-rock
5gfZ08BA3Oh6XaH9WHDuxg,Ayna,Bostancı Durağı,Severek Ayrılanlar,49,296866,False,0.558,0.687,11,-7.25,1,0.0369,0.293,0.0,0.104,0.298,113.037,4,turkish
2M1IpvinmXPitJhXRK4Z2l,The Communards,"The Very Best Of Jimmy Somerville, Bronski Beat & The Communards",Disenchanted,25,252866,False,0.576,0.846,5,-5.385,0,0.0336,0.723,2.89e-06,0.205,0.562,136.902,4,synth-pop
73yiAXig9qPlUYYAQGTT8F,Riot Ten;Crankdat,Own The Night,Own The Night,44,180193,True,0.58,0.914,1,-4.325,1,0.224,0.00802,0.0712,0.388,0.373,149.969,4,dub
7Fv8Qp3tTSbSS2VjryUF7L,The Score,ATLAS,Revolution,67,231986,False,0.574,0.833,8,-6.239,0,0.0563,0.0611,0.0,0.105,0.574,86.008,4,rock
1bhpBRCLsVg3p7BWARbaDS,Eddie Vedder,Into The Wild (Music For The Motion Picture),Rise,60,156453,False,0.401,0.58,7,-6.86,1,0.0541,0.906,0.217,0.134,0.526,173.277,3,acoustic
2tbO9KP3hnBI7BuE3OoQjL,Libertad Lamarque,Tangos Inmortales de Libertad Lamarque (Remastered),A media luz - Remastered,20,149546,False,0.529,0.177,7,-14.374,1,0.0425,0.987,3.55e-06,0.142,0.452,119.113,4,tango
7aB0zaUYVmVGPlN9YDWP3U,Surade|3AM VIBES,Udja Kale Kawa Lofi,Udja Kale Kawa Lofi,44,270191,False,0.609,0.11,11,-17.072,1,0.0418,0.954,0.00976,0.661,0.167,109.972,4,indian
4OFtgK51IxIdZvhcGqCNrL,Dinosaur Jr.,Beyond,Been There All The Time,23,220666,False,0.177,0.969,9,-3.2,1,0.194,0.00219,1.53e-06,0.0624,0.268,162.365,4,power-pop
2rHX2oJ6sy9knGTBge4A3E,Sujatha,Valkannadi (Original Motion Picture Soundtrack),Manikuyile,27,287746,False,0.62,0.789,10,-6.484,1,0.0698,0.379,0.0,0.249,0.753,84.987,4,malay
1gendg1aFXeHaMD2IdT0C8,Poshlaya Molly;KATERINA,PAYCHECK,Мишка (feat. KATERINA),50,158693,True,0.725,0.788,5,-5.358,0,0.03,0.00175,2.9e-06,0.194,0.881,109.994,4,electronic
4J0phvYcKa1Hr1EBwH0pu3,Los Auténticos Decadentes,Supersonico,Qué Vas a Hacer Conmigo,37,206933,False,0.615,0.586,0,-9.846,1,0.0339,0.163,1.11e-06,0.145,0.763,130.221,4,ska
28to6BkzNlG24H6yJOxrJK,Traitrs,Rites and Ritual,Youth Cults,52,172117,False,0.363,0.823,9,-5.264,1,0.0402,6.89e-05,0.791,0.0915,0.153,171.068,4,goth
2U3O6FoCkZtY1cbOZEuRP3,Art Popular,Eu Sou O Samba - Art Popular,Quando Voce Me Beija,44,249493,False,0.689,0.72,4,-8.457,1,0.0339,0.686,3.84e-06,0.133,0.876,134.068,4,samba
2eXCP4kLEm5b11TH2MVas6,Chris Tomlin;Audrey Assad,Santa's Christmas List,Winter Snow,0,212773,False,0.444,0.33,2,-15.594,1,0.262,0.954,1.49e-06,0.676,0.308,95.47,4,world-music
2ucEdRJXPPzVRBXYHlBR2Y,Clayton & Romário,"O Melhor das Lives (Esquenta do Dvd), Ep. 1",O Golpe - Acústico,43,186257,False,0.598,0.628,0,-3.406,1,0.0457,0.805,0.0,0.594,0.599,114.847,3,sertanejo
70xkPyYuIxxTs0Fx4VNp9M,The Theorist,Heartbreak Anniversary (Piano Arrangement),Heartbreak Anniversary - Piano Arrangement,44,201500,False,0.368,0.261,0,-19.773,1,0.0564,0.966,0.804,0.104,0.198,133.232,4,piano
68osIGtVjM7QWVe6pazLHj,Bring Me The Horizon,Sempiternal (Expanded Edition),Shadow Moses,68,243320,True,0.456,0.985,6,-2.949,1,0.207,0.000235,0.00368,0.103,0.183,143.006,4,metalcore
4kBJKzHDMYlocOXDssdqNi,Flamin' Groovies,Groovies Greatest Grooves,Don't Put Me On,31,252346,False,0.631,0.593,5,-11.485,1,0.0444,0.0866,0.122,0.374,0.58,128.47,4,garage
1cKCn6Wf63j9qdUKSVi356,Banda Eva,Lugar Da Alegria,Tão Sonhada,43,213146,False,0.689,0.711,8,-9.97,1,0.0491,0.64,0.00264,0.0969,0.677,92.034,4,pagode
5RhWszHMSKzb7KiXk4Ae0M,Hikaru Utada,One Last Kiss,One Last Kiss,65,252026,False,0.592,0.54,8,-11.249,0,0.0587,0.692,0.00187,0.0965,0.354,111.955,4,j-pop
1Mys1gf9SkMBAVGGxpkJ7d,Lost Frequencies;Janieck,Less Is More,Reality,70,159480,False,0.714,0.697,1,-7.887,0,0.032,0.0197,2e-06,0.0697,0.602,122.145,4,house
5wzS6YhFe4VMDU3dgE15sA,Zedd;Maren Morris;Grey,Summer Sweat,The Middle,0,184732,False,0.753,0.657,7,-3.061,1,0.045,0.173,0.0,0.112,0.435,107.013,4,edm
4duaZR7tQhxDhnAhFNydS1,Impetigo,Ultimo Mondo Cannibale,Red Wigglers,14,228933,False,0.16,0.993,8,-4.662,1,0.332,4.98e-05,0.629,0.341,0.256,167.903,4,grindcore
673cuJroqSoAzCwbGUnHKb,Paveier,Dat Beste us 25 Johr,Heute brennt mein Iglu,24,258226,False,0.375,0.94,7,-3.403,1,0.111,0.0546,2.11e-05,0.956,0.894,169.86,4,party
1tSSc111CwyzxWmmIxyXRS,Sarah Téibo,Keep Walking,Lead the Way,22,240680,False,0.729,0.807,7,-5.803,1,0.0916,0.117,2.93e-05,0.072,0.488,98.969,4,afrobeat
0rmf6y2h2xBn4HUdP20Sk5,Inner City,Good Life (Buena Vida),Good Life (Buena Vida) - Carl Craig Mix,10,557373,False,0.864,0.585,4,-17.027,0,0.0844,0.00066,0.0122,0.364,0.797,130.001,4,detroit-techno
3MjrueDQKVr6xDDseZwhEd,Royal Blood,Royal Blood,Figure It Out,67,183602,False,0.658,0.814,0,-4.631,1,0.0558,0.229,0.00676,0.216,0.69,108.016,4,garage
4h8Eo8YuHropo5SYRSBWEe,Soda Stereo,En el Séptimo Día (SEP7IMO DIA),En el Séptimo Día (SEP7IMO DIA),41,183722,False,0.523,0.933,4,-5.208,1,0.0366,0.000502,0.105,0.081,0.726,106.005,1,ska
4OsX7i8Lz9afh8hY4zxr6i,Alan Menken,Aladdin (Original Motion Picture Soundtrack),Returning the Bracelet,37,58614,False,0.105,0.101,0,-20.854,0,0.0404,0.762,0.888,0.111,0.0385,87.408,4,disney
2zLMOb6Z01X9PLxl09xJ9t,Phunard,Devi Drone,Devi Drone,59,112198,False,0.208,0.0187,0,-32.373,0,0.0661,0.971,0.879,0.119,0.458,68.983,3,sleep
1DryOXXmS7go5GkEsKPKLq,Henrik Janson,Classical Baby Sleep Music,Sarabande,28,141406,False,0.861,0.138,1,-15.449,0,0.0687,0.77,0.704,0.0958,0.234,124.623,3,guitar
6YDxKInNpSO0idxISQmeel,Bastille,Mega Hits Autumn/Fall 2022,Hope For The Future,2,212866,False,0.449,0.411,4,-9.189,1,0.0329,0.742,0.101,0.112,0.109,149.911,4,rock
0yB5FdOd4jI2NYuyY1QR3D,Benny Page;MC Spyda,Serious Time,Serious Time,21,183448,False,0.693,0.977,11,-2.038,1,0.0564,0.000927,0.000559,0.0736,0.508,175.031,4,drum-and-bass
4dJrjWtAhEkW7VdPYSL1Ip,Anirudh Ravichander;Gana Balachandar,"Vaathi Coming (From ""Master"")","Vaathi Coming (From ""Master"")",60,228257,False,0.649,0.947,7,-4.087,1,0.26,0.218,0.383,0.0532,0.579,164.943,4,hip-hop
50oS45iNMFp7pKIQRAWIUP,All Time Low,Future Hearts,Kids In The Dark,60,216689,False,0.519,0.981,1,-3.472,0,0.0733,0.00137,0.000164,0.0903,0.765,130.043,4,punk-rock
68NW6s726X22J4t8sy7Feo,Scooter,20 Years of Hardcore (Remastered),The Only One,28,211785,False,0.505,0.973,9,-4.703,0,0.0919,0.00136,0.000114,0.185,0.293,134.94,4,happy
18GiV1BaXzPVYpp9rmOg0E,Bob Dylan,The Freewheelin' Bob Dylan,Blowin' in the Wind,68,165426,False,0.38,0.0993,2,-20.567,1,0.0509,0.914,2.32e-05,0.0605,0.44,174.874,4,singer-songwriter
2BVkB1QhcVOmi1a4ou874R,Los Fabulosos Cadillacs,Rey Azúcar,Ciego De Amor - Remasterizado 2008,41,327773,False,0.669,0.637,9,-7.422,0,0.0635,0.0301,0.00754,0.0482,0.455,146.067,4,ska
4Im33JWLEobPtMTTAw7GUF,Audioslave,Audioslave,I Am the Highway,37,334906,False,0.341,0.662,9,-5.023,0,0.0335,0.105,0.0,0.113,0.2,174.875,4,grunge
1yPz3RSIX5LpxiskHB55lG,Arca,Mequetrefe,Mequetrefe,17,140742,False,0.674,0.823,0,-8.654,1,0.202,0.0199,1.25e-05,0.666,0.673,94.118,4,club
1TfqLAPs4K3s2rJMoCokcS,Eurythmics;Annie Lennox;Dave Stewart,Sweet Dreams (Are Made Of This),Sweet Dreams (Are Made of This) - Remastered,82,216933,False,0.692,0.711,0,-7.498,0,0.0317,0.225,0.0,0.12,0.875,125.135,4,synth-pop
6TN7hDpwOrOaBtNJldRZz1,Jason Ross;Dia Frampton,Atlas,Stay (feat. Dia Frampton),39,199058,False,0.494,0.791,1,-4.91,1,0.054,0.594,1.21e-05,0.155,0.353,169.878,4,dub
4pAMXFfqg60vE71VDSR8LG,David Healer,Classical Piano Lullaby of Prenatal Education in Mother,"Saint-Saens: The Carnival Of Animals ""The Swan""(Arr. for Piano by David Healer) - Piano Lullaby Version",18,115499,False,0.696,0.0349,5,-22.63,1,0.069,0.979,0.927,0.102,0.275,119.979,4,disney
7unFex1BO1heclWVDWgjn0,Rata Blanca,The forgotten Kingdom,Talisman,20,314331,False,0.528,0.799,1,-6.289,0,0.0345,0.0281,0.00304,0.0661,0.499,118.031,4,heavy-metal
3W81HHbWbgd76fOpm9XMEm,Project AER;v i v,How Are You? I'm Okay,Words of Warmth,6,136499,False,0.709,0.0945,5,-22.648,0,0.037,0.935,0.959,0.089,0.096,128.024,4,guitar
4oxiWO9whM6zCHxFZwmlVn,Pink Sweat$,Slow Down Soul,Nothing Feels Better,0,157779,False,0.769,0.395,2,-7.71,1,0.0287,0.285,0.0,0.0776,0.558,81.485,4,chill
1vR8PqbhubXcvJ8yQJHBlF,Vybz Kartel;Skillibeng;Jucee Froot;Tommy Lee,Of Dons & Divas,"Bad Gyal (feat. Skillibeng, Jucee Froot & Tommy Lee) [Divas]",53,232941,True,0.539,0.707,9,-10.266,0,0.141,0.441,6.22e-06,0.11,0.359,102.034,4,j-dance
6ETaVPR9qHxY3qvjYE7pEx,STU48,無謀な夢は覚めることがない<Type B>,僕らの春夏秋冬,20,248563,False,0.545,0.874,6,-3.425,1,0.0464,0.643,0.0,0.0719,0.548,135.933,4,j-idol
0eTQYv3sPn3uOlRCxhfNb9,Manes,Be All End All,Ars Moriendi - The Lower Crown,17,222000,False,0.551,0.574,11,-9.539,0,0.0334,0.000697,0.399,0.0994,0.0719,120.081,4,black-metal
3DmK9CjTb6DMgnveSK5Sr5,Peter Fenn,Here for You,Here for You,53,167072,False,0.642,0.367,4,-9.992,1,0.0297,0.791,5.31e-05,0.0845,0.516,102.002,4,chill
1FaBhUg1WojOEMpTCWUzDQ,Horace Andy,Serious Times,Rumors Of War,26,238506,False,0.701,0.518,7,-9.114,1,0.0615,0.212,0.0,0.455,0.609,81.162,4,dub
2gp0OtnltLdrcNhKHVL2qM,Hiphop Tamizha;Sid Sriram,Mr. Local (Original Motion Picture Soundtrack),Nee Nenacha,56,268683,False,0.329,0.408,0,-10.672,1,0.0629,0.575,0.0,0.115,0.408,182.961,4,hip-hop
4HKXU4mPMwmSSdlOavHceQ,Drängarna,Fint Vettô,Jösses Lilla Flicka,44,198960,False,0.769,0.758,5,-7.442,1,0.0403,0.155,0.0,0.201,0.922,128.053,4,swedish
6ov7dWfxJsadTqkGZbmKOI,Nanawoakari,恋愛脳,恋愛脳,52,189839,False,0.682,0.941,0,-3.294,1,0.0371,0.0289,0.00899,0.25,0.922,156.099,4,anime
7AQP91cKxvdW7uLAHRi0Wd,Rosana,Lunas rotas,Lunas rotas,32,274693,False,0.755,0.448,4,-8.702,0,0.027,0.706,2.59e-05,0.101,0.397,92.039,4,spanish
6aKfcKMefIPVzclCG6QSHX,Daughtry,Daughtry,Home,54,255666,False,0.442,0.85,6,-3.888,1,0.0362,0.002,1.93e-06,0.198,0.338,143.981,4,metal
4XosBCachdwCTHwHaw29aP,La Mississippi,Inoxidables,Pato Trabaja en una Carnicería,38,290053,False,0.502,0.748,9,-5.788,1,0.0287,0.00776,0.0,0.455,0.414,94.008,4,blues
5TXzVBQj31PD1YIS2Ll1mp,BBS Paranoicos,Delusional,Sanatorio,36,217072,False,0.458,0.926,6,-4.633,1,0.0569,0.000476,5e-06,0.0986,0.586,160.051,4,hard-rock
1gyee1JuFFiP476LQpRMYU,Chevelle,Wonder What's Next (Expanded Edition),The Red,70,238400,False,0.509,0.843,1,-3.318,0,0.0488,0.000671,0.000803,0.348,0.332,140.055,3,grunge
7hiUBUSyIepRGWQbYrMvzw,Nathaniel Rateliff & The Night Sweats,Mega Hits Autumn/Fall 2022,Face Down In The Moment,0,279186,False,0.52,0.591,6,-3.225,1,0.0301,0.353,0.00412,0.102,0.359,151.089,4,r-n-b
1TAC5SANfK7l6wGHtUQ7MX,Caravan Palace,<I°_°I>,Lone Digger,57,229804,False,0.767,0.938,5,-4.433,0,0.0505,0.592,0.0193,0.118,0.868,123.992,4,jazz
26vsNNsXVJ45soCZcCtKUN,Glee Cast,Britney 2.0,Oops!... I Did It Again (Glee Cast Version),43,171093,False,0.706,0.667,8,-5.243,1,0.0517,0.0125,1.09e-06,0.531,0.539,98.97,4,club
7qmQ9XrTcARzZIE8A0n2Te,Roffe Ruff,Barrabas,Ge mig ett skäl,28,228666,False,0.677,0.739,10,-7.179,0,0.304,0.203,0.0,0.217,0.933,80.127,4,goth
3v4lScmKmSCSSOpq0d3S4n,Slowgold,Mörkare,Verklighet,28,281750,False,0.366,0.509,7,-12.655,1,0.0306,0.494,0.773,0.0652,0.391,76.411,4,goth
5awljpWNO5TpXCyjpvCBbs,Testament,The Ritual,Return to Serenity,53,390800,False,0.294,0.613,1,-10.527,1,0.0384,0.235,0.000494,0.139,0.228,112.385,3,groove
3k458zzqcF9UeRfZqRbZYr,Prateek Kuhad,Raat Raazi,Raat Raazi,41,286956,False,0.481,0.254,4,-10.642,1,0.0307,0.756,0.372,0.103,0.138,105.418,4,songwriter
6SwLbGkrXDW8DzYGhqhxGD,Deru,1979,1979,36,291146,False,0.299,0.128,5,-16.762,1,0.0367,0.949,0.876,0.118,0.0369,139.45,4,idm
3g3xeraZHEGDAS52YT3eku,Cult Of Fire,Ascetic Meditation Of Death,Kali Ma,37,367266,False,0.265,0.741,9,-4.131,0,0.0784,1.03e-05,0.737,0.322,0.037,93.742,4,black-metal
74kCarkFBzXYXNkkYJIsG0,Anuv Jain,Alag Aasmaan,Alag Aasmaan,70,212773,False,0.699,0.299,6,-12.599,1,0.0403,0.869,0.0,0.0724,0.459,118.969,4,singer-songwriter
6RdPzt8LXNh7JsbEMSoxkP,Palavrantiga,Esperar é Caminhar,Esperar É Caminhar,38,371008,False,0.539,0.541,9,-7.594,1,0.0287,0.262,1.57e-05,0.123,0.275,131.919,4,gospel
78LwMq5kE4abuzxwFZBTpl,Zil Baii,Two Sugars,Two Sugars,37,157974,False,0.753,0.292,7,-11.766,0,0.0557,0.199,0.855,0.127,0.179,157.988,4,study
5wHu5Ht9C8tJ9L6HIxpb9c,Fiskales Ad-Hok,Fiesta,Resistiré,40,128573,False,0.325,0.933,5,-6.583,0,0.0504,4.06e-05,0.000489,0.377,0.806,78.66,4,hardcore
2cKExkfsRfAnntHVrq4L8v,Guaraná,Éxitos del Pop en Español de los Años 2000,En la Casa de Inés,0,241106,False,0.803,0.459,9,-6.243,0,0.0282,0.408,0.0,0.109,0.784,108.0,4,spanish
386Ep5fVn5BYaBrlty2moa,WowKidz,50 Top Hindi Nursery Rhymes,Lala Ji Ne Kela Khaya,23,51246,False,0.918,0.475,0,-6.998,1,0.0493,0.544,0.0,0.0954,0.696,90.006,4,children
5u4q3iqZ9IMbXaR7bsGYbW,Pritam;KK;Sandeep Shrivastava,New York,Hai Junoon,56,331572,False,0.739,0.664,2,-10.582,1,0.0338,0.539,1.14e-06,0.0856,0.878,106.021,4,indian
0nnsYOQ4VWkKxGuLGH9ygH,Kiawasch Sahebnassagh;Masoud Shaari,Zarman,KAVA:For Setar and Orchestra (Amsterdam New Ensemble),0,951946,False,0.286,0.108,7,-29.197,0,0.0445,0.828,0.134,0.728,0.113,103.846,3,iranian
5azdR0MZxdZjGtb6tFLEav,White Reaper,The World's Best American Band,The Stack,26,165523,False,0.589,0.946,1,-2.249,1,0.0347,0.146,0.0,0.105,0.622,135.019,4,garage
7q6BeS7dkoBn0HCiIYHoFz,Bola,D.E.G,Herzzatzz,13,368388,False,0.77,0.682,11,-8.708,0,0.124,0.22,0.859,0.109,0.336,146.005,4,idm
48db71uT5mlzqtkBG5BOtJ,Azurenity,Number#,Number#,35,135750,False,0.628,0.383,4,-12.266,0,0.0383,0.73,0.864,0.118,0.0677,80.003,4,study
1u6tmL5I0GbKimf7xigTtz,Audiofreq,Ascension EP,Return To The Source,23,234000,False,0.531,0.997,1,-1.247,1,0.0538,0.000627,0.695,0.522,0.317,100.009,4,hardstyle
1YNgwOjLp0zJWf4qJwQe4l,K-Hand,I Have a Question,Sound 6,31,361402,False,0.789,0.993,9,-8.76,1,0.0557,0.000149,0.915,0.0452,0.166,133.511,4,detroit-techno
3lMGhsGVaAO37AKy5CV8HB,Scracho,A Grande Bola Azul,Morena,47,247986,False,0.731,0.617,1,-6.975,0,0.0428,0.0355,0.000102,0.147,0.417,139.983,4,brazil
51uEHUBV7YCrdNZoWRVJPc,Punit Singh,Yahan Koi Nahi,Yahan Koi Nahi,53,230421,False,0.48,0.297,5,-11.394,1,0.0406,0.809,0.0,0.281,0.496,106.816,4,indian
3lKZ1pSPNDUKf9hQOetqW6,Death Cab for Cutie,OK Boomers - Top Tunes,I Will Follow You into the Dark,0,189186,False,0.517,0.206,5,-12.233,1,0.0421,0.924,0.0,0.118,0.489,80.401,4,indie
6D5XSLIx1yYfreJPm7LuaG,Destly,Genshin Impact Sumeru Collection (Visages of Wisdom),Port Ormos,49,106743,False,0.368,0.281,6,-16.335,1,0.0508,0.0208,0.917,0.0814,0.775,87.387,4,piano
7wCmS9TTVUcIhRalDYFgPy,Pixies,Surfer Rosa,Where Is My Mind? - Remastered,79,234973,False,0.519,0.441,4,-14.178,1,0.0353,0.0204,0.000453,0.076,0.25,81.334,4,alt-rock
2jnCDRKe4IfoIN2teGn308,BAND-MAID,Sense,Sense,50,204853,False,0.476,0.984,2,-3.471,1,0.146,2.6e-05,0.0565,0.0576,0.194,102.496,3,j-idol
0Rv8J2jCczm7nxMurGBIcG,Godsmack,Halloween Spooky Party 2022,Vampires,0,227240,False,0.486,0.843,7,-6.085,1,0.0635,7.21e-05,0.682,0.0709,0.412,90.016,4,alt-rock
7mfemPkXO5f3uw6cXOikHQ,Cosmic Gate;Greenhaven DJs,Black Hole Trance Music 10-22,Analog Feel - Greenhaven DJs Extended Remix,0,458139,False,0.704,0.833,6,-4.667,0,0.0716,0.00312,0.876,0.0919,0.205,128.992,4,progressive-house
